conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1873669978723074221,Mon Dec 30 10:12:25 +0000 2024,1,@leksa Dari dulu begitu kok. Makanya naik credit grade itu jadi penting banget. Untuk itu perlu menunjukkan kenaikan pendapatan negara thus PPN 12% Kalau gradenya ga naik beban utang ini akan jadi terlalu berat. Make or break ini 2025 karena rezim sama sekali ga mau penghematan.,1873673486817988762,,leksa,in,,0,0,1,https://x.com/_haye_/status/1873673486817988762,753553855,_haye_
1873673254625501302,Mon Dec 30 10:11:29 +0000 2024,1261,DPR DAPAT TUNJANGAN RP.50 JUTA PERBULAN RAKYAT KARYAWAN DIPOTONG 3% PERBULAN DAN DITAMBAH PPN NAIK 12% LUAR BIASA BENARKAH SELURUH RAKYAT INDONESIA ASLI DIJADIKAN SAPI PERAH UNTUK MENGGEMUKKAN PARA PEJABAT2 MASIHKAH RAKYAT INDONESIA MENERIMANYA ? https://t.co/j2zuGlpfrt,1873673254625501302,https://pbs.twimg.com/ext_tw_video_thumb/1873673242558550016/pu/img/7l5TUtTV89eRirEW.jpg,,in,,15,26,795,https://x.com/Boediantar4/status/1873673254625501302,1383750727575605257,Boediantar4
1872894761042100544,Mon Dec 30 10:08:53 +0000 2024,0,@DokterTifa @prabowo @PngAdilnR4kyt @korantempo @PDI_Perjuangan @Dennysiregar7 Kebijakan pajak PPN 12% akan menyiksa rakyat miskin semua harga barang dan jasa apapun akan naik. Sementara keluarga muliono fufufafa mewah-mewah naik jet pribadi beli tas dan jam mewah makan 1 roti harga 400 ribu dll,1873672598304985093,,DokterTifa,in,,0,0,0,https://x.com/KTheology46243/status/1873672598304985093,1791536821022990336,KTheology46243
1873672350581076376,Mon Dec 30 10:07:54 +0000 2024,0,ppn 12% jdnya fix naik kah atau engga,1873672350581076376,,,in,love to read | she/they,0,0,0,https://x.com/id99nom/status/1873672350581076376,1456890540952223748,id99nom
1873184927883379112,Mon Dec 30 10:06:50 +0000 2024,0,@M45Broo_ @pandji @tempodotco @prabowo @mohmahfudmd @PDI_Perjuangan Kebijakan pajak PPN 12% akan menyiksa rakyat miskin semua harga barang dan jasa apapun akan naik. Sementara keluarga muliono fufufafa mewah-mewah naik jet pribadi beli tas dan jam mewah makan 1 roti harga 400 ribu dll,1873672085551317107,,M45Broo_,in,,0,0,0,https://x.com/KTheology46243/status/1873672085551317107,1791536821022990336,KTheology46243
1873661357952061908,Mon Dec 30 09:24:13 +0000 2024,0,PPN 12% jalan tahun depan rate KOL udah naik aja dari minggu lalu :'),1873661357952061908,,,in,Indonesia,0,0,0,https://x.com/Logikaan/status/1873661357952061908,546632795,Logikaan
1873660673038946517,Mon Dec 30 09:21:30 +0000 2024,0,Di mana kah kau berada?? Buat kami rakyat menengah ke bawah.. masa bodo pajak PPN naik 12 bahkan 15 GK ngaruh.. karna yg membuat kami senang dan bahagia.. jika roko2 ini mudah di beli.. pertanya'an nya?? Buat yg ng'razia oknum2 SDH banyak yg kau sita dari ratusan warung2 kecil.. https://t.co/uKcDSkyOXX,1873660673038946517,https://pbs.twimg.com/media/GgCUc9fasAAi1Ic.jpg,,in,,0,1,0,https://x.com/HokiSupri/status/1873660673038946517,1872143208140222464,HokiSupri
1873382134695727386,Mon Dec 30 09:19:03 +0000 2024,0,@PreciosaKanti Mba rieke bersuara karena pemerintah nya bukan gerbong yang smaa coba aja klo gerbong yg sama jangankan 12% ppn 20% juga diem ayem aja bbm di era jokowi naik tinggi disaat harga minyak dunia turun aja diem era sby naik 500 perak demo nangis nangis,1873660057839337533,,PreciosaKanti,in,,0,0,0,https://x.com/youth_hunt/status/1873660057839337533,978607119095226368,youth_hunt
1873655515793997993,Mon Dec 30 09:18:33 +0000 2024,0,@detikcom PPN 12% jadi naik gak pak presiden...?,1873659934015164441,,detikcom,in,di hati,0,0,0,https://x.com/harijanto_1/status/1873659934015164441,1016145238589489152,harijanto_1
1873380194784031097,Mon Dec 30 09:09:55 +0000 2024,1,@irwndfrry Yang setuju PPN naik 12% cuma 2: 1. Penikmat pajak alias pejabat 2. Buzzerp yg dibayar no 1,1873657759994093775,,irwndfrry,in,,0,0,0,https://x.com/iswara_gandi/status/1873657759994093775,1071757080598441984,iswara_gandi
